week,week_date,month,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
475,2032-02-09,2.0,NHS Greater Manchester ICB,2026.04.8,3.0,69.98900223364224,0.0,530.0,15.0,0.0,241.0,0.0,364.0,579.0,1.0179988084784668,56.5720925600583,70.03638334060831,0.0,1012.0,109.0,46.528773179988825,1365.0,6.0,12.0,4.585852448245394,1.4733297618465238
475,2032-02-09,2.0,NHS South East London ICB,2026.04.8,0.0,-49.370943155423646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0408363870944264,46.784113636471886,50.61381030067313,0.0,0.0,0.0,87.19061386637868,0.0,0.0,17.0,1.810958672641547,0.0034326665759698
475,2032-02-09,2.0,NHS North East and North Cumbria ICB,2026.04.8,95.0,95.61718303736666,7.0,1002.0,122.0,63.0,336.0,38.0,670.0,995.0,6.364745736164144,76.8979898931546,78.18428905308909,54.0,1273.0,261.0,37.79188027784558,1906.0,26.0,24.0,5.751392008920282,4.198551365468513
475,2032-02-09,2.0,NHS Devon ICB,2026.04.8,0.0,40.61838432596503,0.0,125.0,2.0,0.0,233.0,0.0,97.0,321.0,0.8718309919954256,44.73326268020367,56.73062510103119,0.0,561.0,23.0,59.435272329860176,978.0,0.0,14.0,2.821229261004214,0.0054507074116377
475,2032-02-09,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-14.442180047659903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0141153360573203,44.85268868599019,50.6441063227493,0.0,0.0,0.0,84.59515430205747,0.0,0.0,18.0,1.9584623441732656,-0.0491816853798977
475,,2.0,England,2026.04.8,298151.1666666667,50.53135680764711,6.166666666666667,623.3333333333334,79.66666666666667,47.0,238.8333333333333,43.833333333333336,402.1666666666667,627.0,5.251183748455572,61.12708896486678,67.85070455977372,57.0,837.1666666666666,159.66666666666666,55.07291268215176,1261.0,32.5,27.166666666666668,4.380681591134571,2.583289447997639
476,2032-02-16,2.0,NHS Birmingham and Solihull ICB,2026.04.8,1121960.0,163.348076392803,26.0,2024.0,236.0,201.0,575.0,241.0,1330.0,1870.0,22.22525058638095,97.53500905011236,99.68848932200603,272.0,2242.0,563.0,14.819436165900104,3341.0,158.0,85.0,8.737085232594383,9.634957164783106
476,2032-02-16,2.0,NHS Greater Manchester ICB,2026.04.8,3.0,64.59488736414713,0.0,538.0,21.0,9.0,270.0,0.0,367.0,603.0,1.1765977712539244,61.28908646976017,68.19936103074556,0.0,1038.0,134.0,47.73252220188581,1462.0,0.0,18.0,4.616134547278436,1.8601230945167475
476,2032-02-16,2.0,NHS South East London ICB,2026.04.8,0.0,-45.480266510790834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009763042747405,45.123751255453776,49.29893119867137,0.0,0.0,0.0,84.34482003900557,0.0,0.0,16.0,2.0546372396509898,-0.0121713780043055
476,2032-02-16,2.0,NHS North East and North Cumbria ICB,2026.04.8,139.0,99.1413198035552,5.0,965.0,110.0,55.0,405.0,52.0,617.0,1018.0,7.408094066674927,80.57698367699328,83.06732757179168,45.0,1300.0,293.0,36.81098686778156,2071.0,44.0,24.0,5.649064770909123,5.461657847848106
476,2032-02-16,2.0,NHS Devon ICB,2026.04.8,0.0,44.06191514669095,0.0,0.0,0.0,0.0,172.0,0.0,76.0,271.0,1.022172389982421,45.95690934185444,55.18042821440921,0.0,610.0,17.0,58.442943341813,1038.0,0.0,17.0,3.290310833760421,-0.0111339981208748
476,2032-02-16,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-8.454211783318462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049723397748079,45.793707563231216,51.00861468213168,0.0,0.0,0.0,86.99187553538137,0.0,0.0,18.0,1.8787035864070467,0.0276174303929721
476,,2.0,England,2026.04.8,187017.0,52.86862006884783,5.166666666666667,587.8333333333334,61.16666666666666,44.16666666666666,237.0,48.833333333333336,398.3333333333333,627.0,5.648600209131285,62.71257455956754,67.74052533662592,52.833333333333336,865.0,167.83333333333334,54.8570973586279,1318.6666666666667,33.666666666666664,29.666666666666668,4.3709893684334,2.826841693569292
477,2032-02-23,2.0,NHS Birmingham and Solihull ICB,2026.04.8,2612611.0,165.71915368011074,33.0,2143.0,270.0,211.0,666.0,223.0,1305.0,1942.0,22.08441228655517,99.66133689425004,100.39583415405453,297.0,2345.0,622.0,15.48189801796369,3311.0,153.0,67.0,9.594264141745558,9.647679491849422
477,2032-02-23,2.0,NHS Greater Manchester ICB,2026.04.8,2.0,68.0811626457327,0.0,475.0,26.0,0.0,282.0,0.0,223.0,464.0,0.9695449372425018,54.83294941640362,67.4223390889851,0.0,1081.0,141.0,47.24271115070839,1499.0,0.0,18.0,4.608631048413869,1.951514234668334
477,2032-02-23,2.0,NHS South East London ICB,2026.04.8,0.0,-47.72025481459661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503498793595725,44.71879550362036,49.6045550024061,0.0,0.0,0.0,83.97586892571483,0.0,0.0,11.0,1.888215776536976,0.012607177171389
477,2032-02-23,2.0,NHS North East and North Cumbria ICB,2026.04.8,266.0,97.32782095663036,7.0,1042.0,132.0,73.0,432.0,51.0,646.0,1040.0,8.341544586054853,84.85108026574156,86.28083549374473,82.0,1332.0,292.0,37.63316848699962,2127.0,54.0,26.0,5.813281445705098,5.957776716830632
477,2032-02-23,2.0,NHS Devon ICB,2026.04.8,0.0,39.904930201356855,0.0,107.0,4.0,0.0,203.0,0.0,95.0,239.0,0.9747298998158233,43.6239168749194,47.94245288497893,0.0,558.0,0.0,61.45671261372669,868.0,0.0,11.0,2.805938511145021,-0.0270730874025713
477,2032-02-23,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-11.980555252816892,0.0,0.0,0.0,0.0,40.0,0.0,0.0,32.0,0.9875228445448416,42.92621156341531,49.85975054570625,0.0,0.0,0.0,83.90635865982406,0.0,0.0,14.0,2.045501120164287,-0.0042569395666195
477,,2.0,England,2026.04.8,435479.8333333333,51.88870956940286,6.666666666666667,627.8333333333334,72.0,47.333333333333336,270.5,45.66666666666666,378.1666666666667,619.5,5.734684072262127,61.769048419725046,66.91762786164594,63.16666666666666,886.0,175.83333333333334,54.94945297582288,1300.8333333333333,34.5,24.5,4.459305340618468,2.9230412655917646
478,2032-03-01,3.0,NHS Birmingham and Solihull ICB,2026.04.8,2972390.0,165.6728066265535,32.0,2171.0,286.0,220.0,639.0,244.0,1321.0,1876.0,22.393597663239746,101.835990103521,100.3507555514034,278.0,2275.0,593.0,15.095298342215978,3459.0,173.0,67.0,8.837292796290196,10.292699928794455
478,2032-03-01,3.0,NHS Greater Manchester ICB,2026.04.8,2.0,68.86803657138155,0.0,507.0,12.0,0.0,320.0,0.0,300.0,624.0,1.012053477826821,59.55434265829412,66.56705774065485,0.0,1025.0,86.0,51.95889308348855,1471.0,0.0,17.0,4.229482018260997,0.9840943999935898
478,2032-03-01,3.0,NHS South East London ICB,2026.04.8,0.0,-51.581524248927735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931484641308702,43.88261848099391,49.835589384025205,0.0,0.0,0.0,82.68058426982704,0.0,0.0,10.0,1.906866508695524,-0.0198835502219776
478,2032-03-01,3.0,NHS North East and North Cumbria ICB,2026.04.8,147.0,99.40183542535274,15.0,1034.0,126.0,66.0,412.0,53.0,647.0,1069.0,8.015703879731479,86.9552543101909,81.99710271117473,70.0,1380.0,250.0,36.78493021896112,2025.0,48.0,22.0,5.985082570089009,5.53760672303396
478,2032-03-01,3.0,NHS Devon ICB,2026.04.8,0.0,38.11047558580641,0.0,52.0,3.0,0.0,190.0,0.0,40.0,188.0,1.0277410425812377,43.685649033381424,54.6830584905378,0.0,600.0,0.0,54.74607133898221,935.0,0.0,13.0,2.808183711814612,-0.0184040231981965
478,2032-03-01,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-14.447311301091569,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,0.919636034599612,44.93341275952109,50.426008857651205,0.0,0.0,0.0,79.14782074178895,0.0,0.0,14.0,2.1715948126310667,0.0109873921282246
478,,3.0,England,2026.04.8,495423.1666666667,51.00405310984581,7.833333333333333,627.3333333333334,71.16666666666667,47.66666666666666,261.8333333333333,49.5,384.6666666666667,631.1666666666666,5.743646760351627,63.4745445576504,67.3099287892412,58.0,880.0,154.83333333333334,53.40226633254397,1315.0,36.833333333333336,23.83333333333333,4.3230837362969,2.797850145088343
479,2032-03-08,3.0,NHS Birmingham and Solihull ICB,2026.04.8,3181922.0,169.30610387827386,29.0,2282.0,264.0,227.0,626.0,225.0,1393.0,2008.0,21.88251537079464,99.46543511550024,97.13649534514036,291.0,2360.0,620.0,15.375941156025489,3545.0,160.0,73.0,9.716829932122709,10.016543923689184
479,2032-03-08,3.0,NHS Greater Manchester ICB,2026.04.8,5.0,77.8961382081978,0.0,585.0,15.0,1.0,294.0,0.0,305.0,606.0,0.9882778495589072,54.187147735924135,71.1158185570637,0.0,1075.0,188.0,51.23458954656718,1384.0,0.0,18.0,4.749593800393327,1.6394704325418212
479,2032-03-08,3.0,NHS South East London ICB,2026.04.8,0.0,-56.1272660676894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.985041750159823,44.25498403250873,49.251836724809465,0.0,0.0,0.0,87.35225387154041,0.0,0.0,14.0,2.0129501635303297,-4.541901368788787e-05
479,2032-03-08,3.0,NHS North East and North Cumbria ICB,2026.04.8,217.0,105.29894040793708,8.0,1007.0,124.0,76.0,375.0,37.0,701.0,1061.0,8.392993622745662,81.17197919575483,93.05343010983326,83.0,1418.0,280.0,35.49853498461829,1931.0,59.0,31.0,6.175631504725478,5.978746638159615
479,2032-03-08,3.0,NHS Devon ICB,2026.04.8,0.0,40.47282889011952,0.0,10.0,0.0,0.0,231.0,0.0,121.0,385.0,1.0784569519033669,44.96180254070202,49.80263823796832,0.0,534.0,0.0,62.63332209381973,667.0,0.0,12.0,3.158712474001736,-0.0013290880905834
479,2032-03-08,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-15.537376838631408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0621080982905016,44.05241704695811,48.45103816899453,0.0,0.0,0.0,86.2935047510062,0.0,0.0,19.0,2.090748802192915,-0.0712814594922064
479,,3.0,England,2026.04.8,530357.3333333334,53.55156141303458,6.166666666666667,647.3333333333334,67.16666666666667,50.66666666666666,254.3333333333333,43.66666666666666,420.0,677.1666666666666,5.73156560724215,61.34896094455801,68.13520952396827,62.333333333333336,897.8333333333334,181.3333333333333,56.39802440059622,1254.5,36.5,27.83333333333333,4.650744446161082,2.927017504632357
480,2032-03-15,3.0,NHS Birmingham and Solihull ICB,2026.04.8,7336201.0,166.63836399235515,38.0,2228.0,286.0,224.0,736.0,236.0,1405.0,2091.0,22.92358149649132,102.86757666245548,98.16775320592812,299.0,2319.0,594.0,15.217436189356654,3383.0,180.0,81.0,9.382384172051433,9.93810524441082
480,2032-03-15,3.0,NHS Greater Manchester ICB,2026.04.8,12.0,72.98402308720704,0.0,605.0,20.0,19.0,359.0,14.0,396.0,767.0,2.457048845021281,63.14334965819876,75.21147600383776,20.0,1183.0,187.0,47.61936649842363,1810.0,15.0,18.0,4.775815391512726,3.279746230864046
480,2032-03-15,3.0,NHS South East London ICB,2026.04.8,0.0,-60.35299681527904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857943611659254,46.55908669598842,50.27847540119215,0.0,0.0,0.0,81.42385110239496,0.0,0.0,13.0,1.973127083640822,0.0174592140175125
480,2032-03-15,3.0,NHS North East and North Cumbria ICB,2026.04.8,748.0,107.89486391707624,7.0,1190.0,134.0,79.0,416.0,85.0,722.0,1145.0,10.876603653922862,93.98513000603036,94.90813968818104,110.0,1511.0,295.0,31.52389031610237,2294.0,60.0,25.0,6.328675824847346,5.978319252544355
480,2032-03-15,3.0,NHS Devon ICB,2026.04.8,0.0,43.42827145038036,0.0,15.0,0.0,0.0,173.0,0.0,100.0,263.0,0.974606939652998,45.58873543290444,58.74260087799989,0.0,582.0,0.0,61.21838455264807,878.0,0.0,17.0,3.211334456811686,-0.0136654313811624
480,2032-03-15,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-7.478597447217847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897171886802264,45.87582059691302,49.684498211540685,0.0,0.0,0.0,83.2780319609072,0.0,0.0,15.0,1.8978450387338053,-0.0061300913117772
480,,3.0,England,2026.04.8,1222826.8333333333,53.85232136408698,7.5,673.0,73.33333333333333,53.66666666666666,280.6666666666667,55.833333333333336,437.1666666666667,711.0,6.534558747489101,66.33661650874842,71.16549056477994,71.5,932.5,179.33333333333334,53.38016010330548,1394.1666666666667,42.5,28.166666666666668,4.594863661266303,3.1989724031906324
481,2032-03-22,3.0,NHS Birmingham and Solihull ICB,2026.04.8,2804237.0,167.8245863799506,36.0,2212.0,325.0,212.0,656.0,231.0,1408.0,2078.0,22.04257222174453,98.26939870967932,97.1189450923792,278.0,2260.0,594.0,14.603202408778207,3478.0,160.0,71.0,9.002814284386695,9.333030535881818
481,2032-03-22,3.0,NHS Greater Manchester ICB,2026.04.8,4.0,80.2601301905896,0.0,645.0,33.0,16.0,347.0,14.0,478.0,773.0,0.9975536177611284,57.61132936373733,68.76483759238721,11.0,1077.0,142.0,46.22871210354567,1584.0,15.0,12.0,4.980204671247039,2.275343197646229
481,2032-03-22,3.0,NHS South East London ICB,2026.04.8,0.0,-59.65462142287267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.983344025583432,43.575945495351306,49.60540582204656,0.0,0.0,0.0,86.40391167825133,0.0,0.0,16.0,1.9102015477412069,0.018238109825185
481,2032-03-22,3.0,NHS North East and North Cumbria ICB,2026.04.8,797.0,102.25487843822168,14.0,1130.0,156.0,92.0,490.0,79.0,807.0,1274.0,10.642467596235774,91.15037584432784,88.34853803902959,98.0,1506.0,330.0,30.085123054941253,2251.0,65.0,33.0,6.405771889945825,7.008697925645203
481,2032-03-22,3.0,NHS Devon ICB,2026.04.8,0.0,37.12879155813685,0.0,141.0,4.0,0.0,217.0,0.0,124.0,325.0,1.0279618452785697,43.11840267159357,51.361232200668674,0.0,695.0,13.0,59.0191331872551,1093.0,0.0,14.0,3.1528967263020564,-0.028922145754437
481,2032-03-22,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-7.584012304326968,0.0,0.0,0.0,0.0,29.0,0.0,0.0,43.0,0.9048256269413444,44.45582404215757,47.61562422074936,0.0,0.0,0.0,84.92056646179293,0.0,0.0,9.0,2.037806968399838,-0.0142994518513202
481,,3.0,England,2026.04.8,467506.3333333333,53.37162547328319,8.333333333333334,688.0,86.33333333333333,53.333333333333336,289.8333333333333,54.0,469.5,750.6666666666666,6.09978748892413,63.03021268780782,67.13576382787677,64.5,923.0,179.83333333333334,53.54344148242742,1401.0,40.0,25.83333333333333,4.581616014670444,3.09868136189878
482,2032-03-29,3.0,NHS Birmingham and Solihull ICB,2026.04.8,2663323.0,171.27353555722567,29.0,2187.0,193.0,215.0,586.0,242.0,1304.0,1866.0,21.81644019342244,101.21620995064951,99.44499464427513,286.0,2241.0,605.0,15.652914392828954,3454.0,174.0,80.0,8.897660645446836,9.752625476260883
482,2032-03-29,3.0,NHS Greater Manchester ICB,2026.04.8,22.0,81.13590168572796,2.0,683.0,62.0,27.0,322.0,5.0,490.0,786.0,2.6315956483854706,64.7478452242691,79.25243592076033,12.0,1161.0,186.0,42.3527669111199,1742.0,38.0,14.0,5.281138128346406,3.098960876054061
482,2032-03-29,3.0,NHS South East London ICB,2026.04.8,0.0,-60.04779340752702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031244170546891,43.34323773206237,50.90769152824112,0.0,0.0,0.0,84.30686309243045,0.0,0.0,15.0,2.098536519784126,0.000854346937332
482,2032-03-29,3.0,NHS North East and North Cumbria ICB,2026.04.8,303.0,108.2659585052348,5.0,1079.0,113.0,90.0,405.0,78.0,751.0,1146.0,9.595512044421938,93.20345504098968,84.74652902517354,75.0,1433.0,317.0,36.27014701854182,2077.0,69.0,26.0,6.01613902604364,5.8337704529765215
482,2032-03-29,3.0,NHS Devon ICB,2026.04.8,0.0,37.40127609124872,0.0,0.0,0.0,0.0,205.0,0.0,21.0,223.0,1.040601373919249,46.08268431122176,48.33184850946393,0.0,640.0,0.0,63.32074407332229,852.0,0.0,10.0,2.4726056761138766,-0.0081533130017053
482,2032-03-29,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-5.84639604993622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9433274939912236,47.49636831094529,48.22901779018124,0.0,7.0,0.0,82.18081536532036,121.0,0.0,17.0,1.862417442979461,0.0240087904935278
482,,3.0,England,2026.04.8,443941.3333333333,55.36374706366232,6.0,658.1666666666666,61.333333333333336,55.333333333333336,253.0,54.16666666666666,427.6666666666667,673.8333333333334,6.176453487447868,66.01496676168962,68.48541956968255,62.16666666666666,913.6666666666666,184.66666666666663,54.01404180892729,1374.3333333333333,46.833333333333336,27.0,4.438082906452391,3.1170111049534364
483,2032-04-05,4.0,NHS Birmingham and Solihull ICB,2026.04.8,7023640.0,175.28961668125663,34.0,2285.0,302.0,226.0,660.0,247.0,1401.0,1999.0,21.876048599860344,100.4629149842352,98.93709751809432,306.0,2254.0,624.0,13.791982619834586,3680.0,191.0,80.0,9.445287476785465,10.349109722724512
483,2032-04-05,4.0,NHS Greater Manchester ICB,2026.04.8,23.0,82.16328811697656,1.0,751.0,43.0,31.0,341.0,10.0,460.0,769.0,4.579173207011023,70.23955407814181,77.77446375900473,40.0,1241.0,243.0,43.267708192025935,1783.0,23.0,13.0,4.7357489940451485,2.9172728336541542
483,2032-04-05,4.0,NHS South East London ICB,2026.04.8,0.0,-58.20654210965765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.9400401736523256,44.033447129784086,48.731272012086364,0.0,0.0,0.0,82.60785655849152,0.0,0.0,14.0,1.933904982330932,0.0255501696609574
483,2032-04-05,4.0,NHS North East and North Cumbria ICB,2026.04.8,1191.0,109.48000005941064,9.0,1185.0,128.0,108.0,421.0,97.0,778.0,1152.0,11.36393052280518,94.05644533619687,90.439803595778,115.0,1489.0,353.0,33.13614008816714,2211.0,63.0,38.0,6.515649570877784,6.517817141158347
483,2032-04-05,4.0,NHS Devon ICB,2026.04.8,0.0,35.633257243294935,0.0,33.0,1.0,0.0,146.0,0.0,48.0,203.0,0.97237414226913,44.56243269238502,48.9951516644855,0.0,519.0,0.0,63.05856475618141,869.0,0.0,11.0,2.726798593502236,0.041723833627393
483,2032-04-05,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-11.581762328921087,0.0,0.0,0.0,0.0,61.0,0.0,0.0,62.0,1.0515455263582818,43.61121051235375,47.635684929071154,0.0,65.0,0.0,80.34874267911832,0.0,0.0,8.0,1.9535887003836527,0.0223071647480544
483,,4.0,England,2026.04.8,1170809.0,55.46297627706,7.333333333333333,709.0,79.0,60.833333333333336,271.5,59.0,447.8333333333333,705.1666666666666,6.797185361992714,66.16100078884946,68.75224557975334,76.83333333333333,928.0,203.3333333333333,52.70183248230315,1423.8333333333333,46.16666666666666,27.33333333333333,4.551829719654204,3.312296810928903
484,2032-04-12,4.0,NHS Birmingham and Solihull ICB,2026.04.8,7495569.0,176.40771444035946,29.0,2394.0,253.0,230.0,664.0,260.0,1411.0,2034.0,22.34123990299174,100.17587004909036,103.80468663914746,326.0,2228.0,632.0,15.080023608263843,3562.0,173.0,84.0,9.927931376603018,9.88815072036324
484,2032-04-12,4.0,NHS Greater Manchester ICB,2026.04.8,15.0,82.41862603497732,1.0,783.0,55.0,45.0,327.0,31.0,478.0,836.0,4.3906133739874935,74.15189365567538,81.7804588996492,46.0,1120.0,216.0,45.03768240182445,1837.0,27.0,16.0,5.156801265789404,2.628441768879864
484,2032-04-12,4.0,NHS South East London ICB,2026.04.8,0.0,-58.41582932180231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0447337658351294,44.08131137750022,49.832471706605645,0.0,0.0,0.0,83.86932734104951,0.0,0.0,7.0,2.089584877326241,-0.0088930090986322
484,2032-04-12,4.0,NHS North East and North Cumbria ICB,2026.04.8,695.0,110.12967123611932,8.0,1171.0,155.0,98.0,420.0,97.0,700.0,1108.0,11.454997623666207,87.69452135796068,89.51775945570125,97.0,1429.0,305.0,31.855986497615408,2313.0,75.0,28.0,6.2409997748394455,6.941576324818309
484,2032-04-12,4.0,NHS Devon ICB,2026.04.8,0.0,30.41939537827329,0.0,0.0,0.0,0.0,260.0,0.0,73.0,330.0,0.9632285382296846,46.9199642966295,47.80828798729293,0.0,602.0,0.0,63.9910094859255,873.0,0.0,17.0,2.7953200396199644,-0.0028354579051542
484,2032-04-12,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-10.13723952610075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0111539762879609,42.47491242109788,50.17337748557683,0.0,45.0,0.0,81.50858096227086,0.0,0.0,13.0,1.832608023752754,0.0389209413478238
484,,4.0,England,2026.04.8,1249379.8333333333,55.13705637363771,6.333333333333333,724.6666666666666,77.16666666666667,62.16666666666666,278.5,64.66666666666667,443.6666666666667,721.5,6.867661196833036,65.91641219299233,70.48617369566222,78.16666666666667,904.0,192.16666666666663,53.55710171615826,1430.8333333333333,45.833333333333336,27.5,4.6738742263218045,3.247560214734241
485,2032-04-19,4.0,NHS Birmingham and Solihull ICB,2026.04.8,23479288.0,176.67310835432028,32.0,2373.0,305.0,252.0,707.0,257.0,1400.0,2032.0,21.79197260956596,100.60112669942932,100.82460893708888,332.0,2399.0,653.0,15.323981544238189,3757.0,202.0,84.0,9.292837697953162,9.886097368177053
485,2032-04-19,4.0,NHS Greater Manchester ICB,2026.04.8,23.0,74.87266261598793,0.0,765.0,69.0,30.0,361.0,29.0,540.0,883.0,4.065499533148873,62.14360459517273,77.54375534288828,21.0,1162.0,185.0,46.14677949993861,1653.0,31.0,13.0,5.2264149769901005,3.0392111223986724
485,2032-04-19,4.0,NHS South East London ICB,2026.04.8,0.0,-54.6575922976353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9620601918106514,43.48763096042982,50.68023071724988,0.0,0.0,0.0,85.36500958511093,0.0,0.0,8.0,2.0196638776853253,0.0256779710834447
485,2032-04-19,4.0,NHS North East and North Cumbria ICB,2026.04.8,688.0,103.00628677998732,17.0,1230.0,200.0,101.0,431.0,89.0,716.0,1037.0,11.18670731971465,98.3298326490169,95.50182638538725,127.0,1578.0,379.0,30.41358429192505,2275.0,85.0,38.0,5.931699494003083,7.522749258105201
485,2032-04-19,4.0,NHS Devon ICB,2026.04.8,0.0,24.127503342276764,0.0,0.0,0.0,0.0,170.0,0.0,0.0,169.0,0.9780224173773908,45.67971527053491,49.88509210067463,0.0,487.0,0.0,63.98140655151267,870.0,0.0,17.0,2.9465179369103773,0.0039099731314686
485,2032-04-19,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-8.930866710984404,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.9506657131411536,43.145390397288935,52.34142276321002,0.0,85.0,0.0,90.21239106011268,0.0,0.0,10.0,1.9713573680362584,0.0058514143537089
485,,4.0,England,2026.04.8,3913333.1666666665,52.515183680658765,8.166666666666666,728.0,95.66666666666669,63.833333333333336,278.6666666666667,62.5,442.6666666666667,688.3333333333334,6.65582129745978,65.5645500953121,71.12948937441648,80.0,951.8333333333334,202.8333333333333,55.24052542213968,1425.8333333333333,53.0,28.33333333333333,4.564748558596384,3.413916184541592
486,2032-04-26,4.0,NHS Birmingham and Solihull ICB,2026.04.8,9037755.0,174.53025734780587,32.0,2352.0,272.0,230.0,660.0,235.0,1497.0,2112.0,21.327704350443952,94.19414685851714,101.0187939145452,348.0,2283.0,648.0,15.085590711736788,3664.0,172.0,80.0,9.266258590010354,9.44837072921976
486,2032-04-26,4.0,NHS Greater Manchester ICB,2026.04.8,7.0,74.34759920763763,0.0,616.0,24.0,21.0,284.0,10.0,411.0,732.0,2.5693771232123988,60.131522183729984,75.72437738198255,26.0,989.0,164.0,46.669039337048886,1468.0,27.0,13.0,4.568144443994,2.635612481116863
486,2032-04-26,4.0,NHS South East London ICB,2026.04.8,0.0,-54.305984873102624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0319002655433378,42.2873240377326,50.64112730404277,0.0,0.0,0.0,85.63521902873185,0.0,0.0,20.0,2.0768269777019865,-0.0008223525142993
486,2032-04-26,4.0,NHS North East and North Cumbria ICB,2026.04.8,307.0,97.66923383783622,6.0,1109.0,124.0,95.0,408.0,61.0,753.0,1118.0,9.628977853596764,83.4865654042322,91.83790399593916,95.0,1567.0,289.0,33.97285645747898,2086.0,52.0,30.0,6.311509339635417,6.142420324524987
486,2032-04-26,4.0,NHS Devon ICB,2026.04.8,0.0,20.06418001557609,0.0,0.0,0.0,0.0,188.0,0.0,0.0,174.0,0.997796469776472,45.58262819270474,49.47660884245681,0.0,398.0,0.0,64.58052541745609,600.0,0.0,12.0,1.9375248568425327,0.0229221911337977
486,2032-04-26,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-6.883293924453784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691115867293194,44.49760745478876,51.8619911471887,0.0,41.0,0.0,85.06764709847778,0.0,0.0,15.0,2.217578748168022,-0.0202398128192104
486,,4.0,England,2026.04.8,1506344.8333333333,50.9036652685499,6.333333333333333,679.5,70.0,57.66666666666666,256.6666666666667,51.0,443.5,690.3333333333334,6.087477941550374,61.69663235528424,70.09346709769254,78.16666666666667,879.6666666666666,183.5,55.16847967515506,1303.0,41.833333333333336,28.33333333333333,4.396307159392052,3.0380439267769828
487,2032-05-03,5.0,NHS Birmingham and Solihull ICB,2026.04.8,12535048.0,180.88435170927792,26.0,2324.0,218.0,237.0,616.0,265.0,1425.0,2011.0,22.459963410637165,99.64581020142045,99.1877129658707,299.0,2407.0,667.0,15.58768306447594,3615.0,188.0,80.0,9.672261578649534,9.920939247777062
487,2032-05-03,5.0,NHS Greater Manchester ICB,2026.04.8,6.0,76.27992281014517,0.0,640.0,21.0,15.0,327.0,7.0,427.0,688.0,1.1504756670156528,71.60237019491088,76.39353838762638,7.0,1160.0,126.0,46.04265718630107,1579.0,9.0,23.0,4.604741983888301,2.6620099413015894
487,2032-05-03,5.0,NHS South East London ICB,2026.04.8,0.0,-52.70676700967108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731460501952028,45.31491564432016,49.83768336976719,0.0,0.0,0.0,86.44413581547548,0.0,0.0,16.0,1.9077965610718373,0.0129307004962574
487,2032-05-03,5.0,NHS North East and North Cumbria ICB,2026.04.8,153.0,95.75104959426255,6.0,1033.0,129.0,72.0,395.0,64.0,649.0,1031.0,7.732635508826732,76.97958307984004,83.58043946715591,71.0,1332.0,285.0,34.09382638873706,2115.0,34.0,18.0,6.788468919059967,4.791463537576036
